Sample rate: 9400 Hz
Time(s),Amplitude
1.042553191489361750e-02,1.060000000000000000e+02
1.053191489361702052e-02,1.040000000000000000e+02
1.063829787234042527e-02,1.040000000000000000e+02
1.074468085106383003e-02,1.040000000000000000e+02
1.085106382978723479e-02,1.050000000000000000e+02
1.095744680851063781e-02,1.030000000000000000e+02
1.106382978723404256e-02,1.020000000000000000e+02
1.117021276595744732e-02,1.010000000000000000e+02
1.127659574468085034e-02,1.010000000000000000e+02
1.138297872340425509e-02,1.030000000000000000e+02
1.148936170212765985e-02,1.020000000000000000e+02
1.159574468085106461e-02,1.040000000000000000e+02
1.170212765957446763e-02,1.040000000000000000e+02
1.180851063829787238e-02,1.020000000000000000e+02
1.191489361702127714e-02,1.030000000000000000e+02
1.202127659574468016e-02,1.050000000000000000e+02
1.212765957446808492e-02,1.080000000000000000e+02
1.223404255319148967e-02,1.110000000000000000e+02
1.234042553191489443e-02,1.120000000000000000e+02
1.244680851063829745e-02,1.130000000000000000e+02
1.255319148936170220e-02,1.120000000000000000e+02
1.265957446808510696e-02,1.110000000000000000e+02
1.276595744680850998e-02,1.120000000000000000e+02
1.287234042553191474e-02,1.120000000000000000e+02
1.297872340425531949e-02,1.110000000000000000e+02
1.308510638297872425e-02,1.110000000000000000e+02
1.319148936170212727e-02,1.120000000000000000e+02
1.329787234042553203e-02,1.140000000000000000e+02
1.340425531914893678e-02,1.130000000000000000e+02
1.351063829787233980e-02,1.130000000000000000e+02
1.361702127659574456e-02,1.150000000000000000e+02
1.372340425531914931e-02,1.160000000000000000e+02
1.382978723404255234e-02,1.170000000000000000e+02
1.393617021276595709e-02,1.190000000000000000e+02
1.404255319148936185e-02,1.200000000000000000e+02
1.414893617021276660e-02,1.210000000000000000e+02
1.425531914893616962e-02,1.210000000000000000e+02
1.436170212765957438e-02,1.210000000000000000e+02
1.446808510638297914e-02,1.240000000000000000e+02
1.457446808510638216e-02,1.270000000000000000e+02
1.468085106382978691e-02,1.300000000000000000e+02
1.478723404255319167e-02,1.300000000000000000e+02
1.489361702127659642e-02,1.310000000000000000e+02
1.499999999999999944e-02,1.330000000000000000e+02
1.510638297872340420e-02,1.360000000000000000e+02
1.521276595744680896e-02,1.370000000000000000e+02
1.531914893617021198e-02,1.390000000000000000e+02
1.542553191489361673e-02,1.410000000000000000e+02
1.553191489361702149e-02,1.400000000000000000e+02
1.563829787234042451e-02,1.420000000000000000e+02
1.574468085106383100e-02,1.430000000000000000e+02
1.585106382978723402e-02,1.430000000000000000e+02
1.595744680851063704e-02,1.440000000000000000e+02
1.606382978723404353e-02,1.450000000000000000e+02
1.617021276595744655e-02,1.480000000000000000e+02
1.627659574468084958e-02,1.490000000000000000e+02
1.638297872340425607e-02,1.490000000000000000e+02
1.648936170212765909e-02,1.490000000000000000e+02
1.659574468085106211e-02,1.450000000000000000e+02
1.670212765957446860e-02,1.450000000000000000e+02
1.680851063829787162e-02,1.440000000000000000e+02
1.691489361702127811e-02,1.430000000000000000e+02
1.702127659574468113e-02,1.410000000000000000e+02
1.712765957446808415e-02,1.390000000000000000e+02
1.723404255319149064e-02,1.360000000000000000e+02
1.734042553191489366e-02,1.340000000000000000e+02
1.744680851063829669e-02,1.310000000000000000e+02
1.755319148936170318e-02,1.300000000000000000e+02
1.765957446808510620e-02,1.320000000000000000e+02
1.776595744680850922e-02,1.310000000000000000e+02
1.787234042553191571e-02,1.310000000000000000e+02
1.797872340425531873e-02,1.310000000000000000e+02
1.808510638297872175e-02,1.310000000000000000e+02
1.819148936170212824e-02,1.300000000000000000e+02
1.829787234042553126e-02,1.290000000000000000e+02
1.840425531914893775e-02,1.290000000000000000e+02
1.851063829787234077e-02,1.300000000000000000e+02
1.861702127659574380e-02,1.280000000000000000e+02
1.872340425531915029e-02,1.270000000000000000e+02
1.882978723404255331e-02,1.260000000000000000e+02
1.893617021276595633e-02,1.240000000000000000e+02
1.904255319148936282e-02,1.240000000000000000e+02
1.914893617021276584e-02,1.210000000000000000e+02
1.925531914893616886e-02,1.180000000000000000e+02
1.936170212765957535e-02,1.180000000000000000e+02
1.946808510638297837e-02,1.150000000000000000e+02
1.957446808510638139e-02,1.110000000000000000e+02
1.968085106382978788e-02,1.090000000000000000e+02
1.978723404255319090e-02,1.060000000000000000e+02
1.989361702127659740e-02,1.020000000000000000e+02
2.000000000000000042e-02,1.000000000000000000e+02
2.010638297872340344e-02,9.900000000000000000e+01
2.021276595744680993e-02,9.900000000000000000e+01
2.031914893617021295e-02,9.800000000000000000e+01
2.042553191489361597e-02,9.900000000000000000e+01
2.053191489361702246e-02,9.800000000000000000e+01
2.063829787234042548e-02,9.600000000000000000e+01
2.074468085106382850e-02,9.400000000000000000e+01
2.085106382978723499e-02,9.400000000000000000e+01
2.095744680851063801e-02,9.500000000000000000e+01
2.106382978723404104e-02,9.500000000000000000e+01
2.117021276595744753e-02,9.200000000000000000e+01
2.127659574468085055e-02,9.000000000000000000e+01
2.138297872340425704e-02,9.200000000000000000e+01
2.148936170212766006e-02,9.400000000000000000e+01
2.159574468085106308e-02,9.500000000000000000e+01
2.170212765957446957e-02,9.400000000000000000e+01
2.180851063829787259e-02,9.500000000000000000e+01
2.191489361702127561e-02,9.400000000000000000e+01
2.202127659574468210e-02,9.300000000000000000e+01
2.212765957446808512e-02,9.400000000000000000e+01
2.223404255319148815e-02,9.400000000000000000e+01
2.234042553191489464e-02,9.700000000000000000e+01
2.244680851063829766e-02,9.800000000000000000e+01
2.255319148936170068e-02,1.000000000000000000e+02
2.265957446808510717e-02,1.000000000000000000e+02
2.276595744680851019e-02,1.000000000000000000e+02
2.287234042553191321e-02,9.900000000000000000e+01
2.297872340425531970e-02,9.900000000000000000e+01
2.308510638297872272e-02,1.010000000000000000e+02
2.319148936170212921e-02,1.020000000000000000e+02
2.329787234042553223e-02,1.020000000000000000e+02
2.340425531914893525e-02,1.050000000000000000e+02
2.351063829787234175e-02,1.070000000000000000e+02
2.361702127659574477e-02,1.070000000000000000e+02
2.372340425531914779e-02,1.090000000000000000e+02
2.382978723404255428e-02,1.080000000000000000e+02
2.393617021276595730e-02,1.080000000000000000e+02
2.404255319148936032e-02,1.080000000000000000e+02
2.414893617021276681e-02,1.110000000000000000e+02
2.425531914893616983e-02,1.120000000000000000e+02
2.436170212765957285e-02,1.130000000000000000e+02
2.446808510638297934e-02,1.120000000000000000e+02
2.457446808510638236e-02,1.110000000000000000e+02
2.468085106382978886e-02,1.120000000000000000e+02
2.478723404255319188e-02,1.140000000000000000e+02
2.489361702127659490e-02,1.160000000000000000e+02
2.500000000000000139e-02,1.190000000000000000e+02
2.510638297872340441e-02,1.190000000000000000e+02
2.521276595744680743e-02,1.200000000000000000e+02
2.531914893617021392e-02,1.210000000000000000e+02
2.542553191489361694e-02,1.220000000000000000e+02
2.553191489361701996e-02,1.220000000000000000e+02
2.563829787234042645e-02,1.250000000000000000e+02
2.574468085106382947e-02,1.270000000000000000e+02
2.585106382978723250e-02,1.290000000000000000e+02
2.595744680851063899e-02,1.300000000000000000e+02
2.606382978723404201e-02,1.320000000000000000e+02
2.617021276595744850e-02,1.330000000000000000e+02
2.627659574468085152e-02,1.320000000000000000e+02
2.638297872340425454e-02,1.340000000000000000e+02
2.648936170212766103e-02,1.350000000000000000e+02
2.659574468085106405e-02,1.360000000000000000e+02
2.670212765957446707e-02,1.370000000000000000e+02
2.680851063829787356e-02,1.390000000000000000e+02
2.691489361702127658e-02,1.410000000000000000e+02
2.702127659574467961e-02,1.420000000000000000e+02
2.712765957446808610e-02,1.440000000000000000e+02
2.723404255319148912e-02,1.420000000000000000e+02
2.734042553191489214e-02,1.430000000000000000e+02
2.744680851063829863e-02,1.430000000000000000e+02
2.755319148936170165e-02,1.430000000000000000e+02
2.765957446808510467e-02,1.430000000000000000e+02
2.776595744680851116e-02,1.430000000000000000e+02
2.787234042553191418e-02,1.420000000000000000e+02
2.797872340425532067e-02,1.410000000000000000e+02
2.808510638297872369e-02,1.380000000000000000e+02
2.819148936170212671e-02,1.380000000000000000e+02
2.829787234042553321e-02,1.370000000000000000e+02
2.840425531914893623e-02,1.350000000000000000e+02
2.851063829787233925e-02,1.330000000000000000e+02
2.861702127659574574e-02,1.280000000000000000e+02
2.872340425531914876e-02,1.250000000000000000e+02
2.882978723404255178e-02,1.240000000000000000e+02
2.893617021276595827e-02,1.230000000000000000e+02
2.904255319148936129e-02,1.230000000000000000e+02
2.914893617021276431e-02,1.230000000000000000e+02
2.925531914893617080e-02,1.230000000000000000e+02
2.936170212765957382e-02,1.210000000000000000e+02
2.946808510638298031e-02,1.200000000000000000e+02
2.957446808510638334e-02,1.200000000000000000e+02
2.968085106382978636e-02,1.200000000000000000e+02
2.978723404255319285e-02,1.180000000000000000e+02
2.989361702127659587e-02,1.160000000000000000e+02
2.999999999999999889e-02,1.140000000000000000e+02
3.010638297872340538e-02,1.130000000000000000e+02
3.021276595744680840e-02,1.140000000000000000e+02
3.031914893617021142e-02,1.130000000000000000e+02
3.042553191489361791e-02,1.140000000000000000e+02
3.053191489361702093e-02,1.160000000000000000e+02
3.063829787234042396e-02,1.190000000000000000e+02
3.074468085106383045e-02,1.190000000000000000e+02
3.085106382978723347e-02,1.160000000000000000e+02
3.095744680851063996e-02,1.140000000000000000e+02
3.106382978723404298e-02,1.140000000000000000e+02
3.117021276595744600e-02,1.130000000000000000e+02
3.127659574468084902e-02,1.140000000000000000e+02
3.138297872340425204e-02,1.150000000000000000e+02
3.148936170212766200e-02,1.140000000000000000e+02
3.159574468085106502e-02,1.140000000000000000e+02
3.170212765957446804e-02,1.140000000000000000e+02
3.180851063829787106e-02,1.120000000000000000e+02
3.191489361702127409e-02,1.120000000000000000e+02
3.202127659574468405e-02,1.120000000000000000e+02
3.212765957446808707e-02,1.110000000000000000e+02
3.223404255319149009e-02,1.140000000000000000e+02
3.234042553191489311e-02,1.180000000000000000e+02
3.244680851063829613e-02,1.190000000000000000e+02
3.255319148936169915e-02,1.190000000000000000e+02
3.265957446808510911e-02,1.200000000000000000e+02
3.276595744680851213e-02,1.210000000000000000e+02
3.287234042553191515e-02,1.190000000000000000e+02
3.297872340425531817e-02,1.190000000000000000e+02
3.308510638297872120e-02,1.170000000000000000e+02
3.319148936170212422e-02,1.150000000000000000e+02
3.329787234042553418e-02,1.130000000000000000e+02
3.340425531914893720e-02,1.120000000000000000e+02
3.351063829787234022e-02,1.110000000000000000e+02
3.361702127659574324e-02,1.100000000000000000e+02
3.372340425531914626e-02,1.090000000000000000e+02
3.382978723404255622e-02,1.100000000000000000e+02
3.393617021276595924e-02,1.100000000000000000e+02
3.404255319148936226e-02,1.090000000000000000e+02
3.414893617021276528e-02,1.090000000000000000e+02
3.425531914893616831e-02,1.080000000000000000e+02
3.436170212765957133e-02,1.050000000000000000e+02
3.446808510638298129e-02,1.040000000000000000e+02
3.457446808510638431e-02,1.030000000000000000e+02
3.468085106382978733e-02,1.040000000000000000e+02
3.478723404255319035e-02,1.030000000000000000e+02
3.489361702127659337e-02,1.020000000000000000e+02
3.500000000000000333e-02,1.010000000000000000e+02
3.510638297872340635e-02,1.010000000000000000e+02
3.521276595744680937e-02,9.900000000000000000e+01
3.531914893617021239e-02,9.700000000000000000e+01
3.542553191489361541e-02,9.600000000000000000e+01
3.553191489361701844e-02,9.500000000000000000e+01
3.563829787234042840e-02,9.600000000000000000e+01
3.574468085106383142e-02,9.600000000000000000e+01
3.585106382978723444e-02,9.500000000000000000e+01
3.595744680851063746e-02,9.500000000000000000e+01
3.606382978723404048e-02,9.500000000000000000e+01
3.617021276595744350e-02,9.700000000000000000e+01
3.627659574468085346e-02,9.900000000000000000e+01
3.638297872340425648e-02,1.010000000000000000e+02
3.648936170212765950e-02,1.020000000000000000e+02
3.659574468085106252e-02,1.030000000000000000e+02
3.670212765957446555e-02,1.050000000000000000e+02
3.680851063829787551e-02,1.070000000000000000e+02
3.691489361702127853e-02,1.080000000000000000e+02
3.702127659574468155e-02,1.090000000000000000e+02
3.712765957446808457e-02,1.120000000000000000e+02
3.723404255319148759e-02,1.140000000000000000e+02
3.734042553191489061e-02,1.150000000000000000e+02
3.744680851063830057e-02,1.150000000000000000e+02
3.755319148936170359e-02,1.160000000000000000e+02
3.765957446808510661e-02,1.160000000000000000e+02
3.776595744680850963e-02,1.170000000000000000e+02
3.787234042553191266e-02,1.190000000000000000e+02
3.797872340425532262e-02,1.200000000000000000e+02
3.808510638297872564e-02,1.210000000000000000e+02
3.819148936170212866e-02,1.230000000000000000e+02
3.829787234042553168e-02,1.250000000000000000e+02
3.840425531914893470e-02,1.270000000000000000e+02
3.851063829787233772e-02,1.300000000000000000e+02
3.861702127659574768e-02,1.330000000000000000e+02
3.872340425531915070e-02,1.330000000000000000e+02
3.882978723404255372e-02,1.320000000000000000e+02
3.893617021276595674e-02,1.320000000000000000e+02
3.904255319148935977e-02,1.310000000000000000e+02
3.914893617021276279e-02,1.310000000000000000e+02
3.925531914893617275e-02,1.320000000000000000e+02
3.936170212765957577e-02,1.320000000000000000e+02
3.946808510638297879e-02,1.340000000000000000e+02
3.957446808510638181e-02,1.380000000000000000e+02
3.968085106382978483e-02,1.390000000000000000e+02
3.978723404255319479e-02,1.400000000000000000e+02
3.989361702127659781e-02,1.380000000000000000e+02
4.000000000000000083e-02,1.350000000000000000e+02
4.010638297872340385e-02,1.350000000000000000e+02
4.021276595744680687e-02,1.360000000000000000e+02
4.031914893617020990e-02,1.360000000000000000e+02
4.042553191489361986e-02,1.380000000000000000e+02
4.053191489361702288e-02,1.380000000000000000e+02
4.063829787234042590e-02,1.370000000000000000e+02
4.074468085106382892e-02,1.360000000000000000e+02
4.085106382978723194e-02,1.350000000000000000e+02
4.095744680851063496e-02,1.350000000000000000e+02
4.106382978723404492e-02,1.350000000000000000e+02
4.117021276595744794e-02,1.350000000000000000e+02
4.127659574468085096e-02,1.370000000000000000e+02
4.138297872340425398e-02,1.370000000000000000e+02
4.148936170212765701e-02,1.360000000000000000e+02
4.159574468085106697e-02,1.340000000000000000e+02
4.170212765957446999e-02,1.310000000000000000e+02
4.180851063829787301e-02,1.320000000000000000e+02
4.191489361702127603e-02,1.330000000000000000e+02
4.202127659574467905e-02,1.340000000000000000e+02
4.212765957446808207e-02,1.330000000000000000e+02
4.223404255319149203e-02,1.310000000000000000e+02
4.234042553191489505e-02,1.300000000000000000e+02
4.244680851063829807e-02,1.290000000000000000e+02
4.255319148936170109e-02,1.290000000000000000e+02
4.265957446808510412e-02,1.290000000000000000e+02
4.276595744680851408e-02,1.280000000000000000e+02
4.287234042553191710e-02,1.270000000000000000e+02
4.297872340425532012e-02,1.260000000000000000e+02
4.308510638297872314e-02,1.240000000000000000e+02
4.319148936170212616e-02,1.230000000000000000e+02
4.329787234042552918e-02,1.210000000000000000e+02
4.340425531914893914e-02,1.200000000000000000e+02
4.351063829787234216e-02,1.180000000000000000e+02
4.361702127659574518e-02,1.170000000000000000e+02
4.372340425531914820e-02,1.140000000000000000e+02
4.382978723404255122e-02,1.110000000000000000e+02
4.393617021276595425e-02,1.080000000000000000e+02
4.404255319148936421e-02,1.060000000000000000e+02
4.414893617021276723e-02,1.070000000000000000e+02
4.425531914893617025e-02,1.080000000000000000e+02
4.436170212765957327e-02,1.070000000000000000e+02
4.446808510638297629e-02,1.030000000000000000e+02
4.457446808510638625e-02,1.000000000000000000e+02
4.468085106382978927e-02,9.900000000000000000e+01
4.478723404255319229e-02,9.700000000000000000e+01
4.489361702127659531e-02,9.400000000000000000e+01
4.499999999999999833e-02,9.300000000000000000e+01
4.510638297872340136e-02,9.400000000000000000e+01
4.521276595744681132e-02,9.300000000000000000e+01
4.531914893617021434e-02,9.300000000000000000e+01
4.542553191489361736e-02,9.300000000000000000e+01
4.553191489361702038e-02,9.200000000000000000e+01
4.563829787234042340e-02,9.100000000000000000e+01
4.574468085106382642e-02,9.100000000000000000e+01
4.585106382978723638e-02,9.200000000000000000e+01
4.595744680851063940e-02,9.300000000000000000e+01
4.606382978723404242e-02,9.500000000000000000e+01
4.617021276595744544e-02,9.300000000000000000e+01
4.627659574468084847e-02,9.300000000000000000e+01
4.638297872340425843e-02,9.400000000000000000e+01
4.648936170212766145e-02,9.400000000000000000e+01
4.659574468085106447e-02,9.400000000000000000e+01
4.670212765957446749e-02,9.400000000000000000e+01
4.680851063829787051e-02,9.300000000000000000e+01
4.691489361702127353e-02,9.500000000000000000e+01
4.702127659574468349e-02,9.500000000000000000e+01
4.712765957446808651e-02,9.600000000000000000e+01
4.723404255319148953e-02,9.800000000000000000e+01
4.734042553191489255e-02,1.000000000000000000e+02
4.744680851063829558e-02,1.030000000000000000e+02
4.755319148936170554e-02,1.060000000000000000e+02
4.765957446808510856e-02,1.060000000000000000e+02
4.776595744680851158e-02,1.070000000000000000e+02
4.787234042553191460e-02,1.080000000000000000e+02
4.797872340425531762e-02,1.100000000000000000e+02
4.808510638297872064e-02,1.110000000000000000e+02
4.819148936170213060e-02,1.120000000000000000e+02
4.829787234042553362e-02,1.120000000000000000e+02
4.840425531914893664e-02,1.150000000000000000e+02
4.851063829787233966e-02,1.170000000000000000e+02
4.861702127659574268e-02,1.190000000000000000e+02
4.872340425531914571e-02,1.210000000000000000e+02
4.882978723404255567e-02,1.220000000000000000e+02
4.893617021276595869e-02,1.220000000000000000e+02
4.904255319148936171e-02,1.210000000000000000e+02
4.914893617021276473e-02,1.200000000000000000e+02
4.925531914893616775e-02,1.190000000000000000e+02
4.936170212765957771e-02,1.200000000000000000e+02
4.946808510638298073e-02,1.220000000000000000e+02
4.957446808510638375e-02,1.250000000000000000e+02
4.968085106382978677e-02,1.260000000000000000e+02
4.978723404255318979e-02,1.260000000000000000e+02
4.989361702127659282e-02,1.260000000000000000e+02
5.000000000000000278e-02,1.260000000000000000e+02
5.010638297872340580e-02,1.260000000000000000e+02
5.021276595744680882e-02,1.260000000000000000e+02
5.031914893617021184e-02,1.270000000000000000e+02
5.042553191489361486e-02,1.290000000000000000e+02
5.053191489361701788e-02,1.310000000000000000e+02
5.063829787234042784e-02,1.310000000000000000e+02
5.074468085106383086e-02,1.320000000000000000e+02
5.085106382978723388e-02,1.340000000000000000e+02
5.095744680851063690e-02,1.360000000000000000e+02
5.106382978723403993e-02,1.370000000000000000e+02
5.117021276595744989e-02,1.380000000000000000e+02
5.127659574468085291e-02,1.370000000000000000e+02
5.138297872340425593e-02,1.350000000000000000e+02
5.148936170212765895e-02,1.360000000000000000e+02
5.159574468085106197e-02,1.380000000000000000e+02
5.170212765957446499e-02,1.390000000000000000e+02
5.180851063829787495e-02,1.390000000000000000e+02
5.191489361702127797e-02,1.390000000000000000e+02
5.202127659574468099e-02,1.400000000000000000e+02
5.212765957446808401e-02,1.400000000000000000e+02
5.223404255319148703e-02,1.370000000000000000e+02
5.234042553191489699e-02,1.360000000000000000e+02
5.244680851063830002e-02,1.360000000000000000e+02
5.255319148936170304e-02,1.350000000000000000e+02
5.265957446808510606e-02,1.370000000000000000e+02
5.276595744680850908e-02,1.360000000000000000e+02
5.287234042553191210e-02,1.350000000000000000e+02
5.297872340425532206e-02,1.340000000000000000e+02
5.308510638297872508e-02,1.310000000000000000e+02
5.319148936170212810e-02,1.310000000000000000e+02
5.329787234042553112e-02,1.310000000000000000e+02
5.340425531914893414e-02,1.300000000000000000e+02
5.351063829787233717e-02,1.270000000000000000e+02
5.361702127659574713e-02,1.230000000000000000e+02
5.372340425531915015e-02,1.210000000000000000e+02
5.382978723404255317e-02,1.210000000000000000e+02
5.393617021276595619e-02,1.210000000000000000e+02
5.404255319148935921e-02,1.200000000000000000e+02
5.414893617021276917e-02,1.190000000000000000e+02
5.425531914893617219e-02,1.170000000000000000e+02
5.436170212765957521e-02,1.160000000000000000e+02
5.446808510638297823e-02,1.170000000000000000e+02
5.457446808510638125e-02,1.160000000000000000e+02
5.468085106382978428e-02,1.150000000000000000e+02
5.478723404255319424e-02,1.150000000000000000e+02
5.489361702127659726e-02,1.150000000000000000e+02
5.500000000000000028e-02,1.170000000000000000e+02
5.510638297872340330e-02,1.170000000000000000e+02
5.521276595744680632e-02,1.150000000000000000e+02
5.531914893617020934e-02,1.120000000000000000e+02
5.542553191489361930e-02,1.100000000000000000e+02
5.553191489361702232e-02,1.100000000000000000e+02
5.563829787234042534e-02,1.110000000000000000e+02
5.574468085106382836e-02,1.120000000000000000e+02
5.585106382978723139e-02,1.110000000000000000e+02
5.595744680851064135e-02,1.100000000000000000e+02
5.606382978723404437e-02,1.070000000000000000e+02
5.617021276595744739e-02,1.060000000000000000e+02
5.627659574468085041e-02,1.050000000000000000e+02
5.638297872340425343e-02,1.060000000000000000e+02
5.648936170212765645e-02,1.060000000000000000e+02
5.659574468085106641e-02,1.070000000000000000e+02
5.670212765957446943e-02,1.070000000000000000e+02
5.680851063829787245e-02,1.060000000000000000e+02
5.691489361702127547e-02,1.060000000000000000e+02
5.702127659574467849e-02,1.050000000000000000e+02
5.712765957446808845e-02,1.040000000000000000e+02
5.723404255319149148e-02,1.050000000000000000e+02
5.734042553191489450e-02,1.050000000000000000e+02
5.744680851063829752e-02,1.060000000000000000e+02
5.755319148936170054e-02,1.060000000000000000e+02
5.765957446808510356e-02,1.040000000000000000e+02
5.776595744680851352e-02,1.050000000000000000e+02
5.787234042553191654e-02,1.060000000000000000e+02
5.797872340425531956e-02,1.080000000000000000e+02
5.808510638297872258e-02,1.110000000000000000e+02
5.819148936170212560e-02,1.120000000000000000e+02
5.829787234042552863e-02,1.110000000000000000e+02
5.840425531914893859e-02,1.100000000000000000e+02
5.851063829787234161e-02,1.090000000000000000e+02
5.861702127659574463e-02,1.090000000000000000e+02
5.872340425531914765e-02,1.110000000000000000e+02
5.882978723404255067e-02,1.120000000000000000e+02
5.893617021276596063e-02,1.140000000000000000e+02
5.904255319148936365e-02,1.150000000000000000e+02
5.914893617021276667e-02,1.130000000000000000e+02
5.925531914893616969e-02,1.110000000000000000e+02
5.936170212765957271e-02,1.100000000000000000e+02
5.946808510638297574e-02,1.100000000000000000e+02
5.957446808510638570e-02,1.110000000000000000e+02
5.968085106382978872e-02,1.120000000000000000e+02
5.978723404255319174e-02,1.120000000000000000e+02
5.989361702127659476e-02,1.110000000000000000e+02
5.999999999999999778e-02,1.110000000000000000e+02
6.010638297872340080e-02,1.130000000000000000e+02
6.021276595744681076e-02,1.120000000000000000e+02
6.031914893617021378e-02,1.120000000000000000e+02
6.042553191489361680e-02,1.110000000000000000e+02
6.053191489361701982e-02,1.120000000000000000e+02
6.063829787234042284e-02,1.110000000000000000e+02
6.074468085106383280e-02,1.100000000000000000e+02
6.085106382978723583e-02,1.090000000000000000e+02
6.095744680851063885e-02,1.080000000000000000e+02
6.106382978723404187e-02,1.070000000000000000e+02
6.117021276595744489e-02,1.090000000000000000e+02
6.127659574468084791e-02,1.100000000000000000e+02
6.138297872340425787e-02,1.100000000000000000e+02
6.148936170212766089e-02,1.100000000000000000e+02
6.159574468085106391e-02,1.100000000000000000e+02
6.170212765957446693e-02,1.090000000000000000e+02
6.180851063829786995e-02,1.090000000000000000e+02
6.191489361702127991e-02,1.090000000000000000e+02
6.202127659574468294e-02,1.120000000000000000e+02
6.212765957446808596e-02,1.130000000000000000e+02
6.223404255319148898e-02,1.130000000000000000e+02
6.234042553191489200e-02,1.150000000000000000e+02
6.244680851063829502e-02,1.170000000000000000e+02
6.255319148936169804e-02,1.190000000000000000e+02
6.265957446808510800e-02,1.190000000000000000e+02
6.276595744680850408e-02,1.190000000000000000e+02
6.287234042553191404e-02,1.180000000000000000e+02
6.297872340425532400e-02,1.170000000000000000e+02
6.308510638297872009e-02,1.180000000000000000e+02
6.319148936170213005e-02,1.190000000000000000e+02
6.329787234042552613e-02,1.200000000000000000e+02
6.340425531914893609e-02,1.210000000000000000e+02
6.351063829787234605e-02,1.240000000000000000e+02
6.361702127659574213e-02,1.280000000000000000e+02
6.372340425531915209e-02,1.310000000000000000e+02
6.382978723404254817e-02,1.330000000000000000e+02
6.393617021276595813e-02,1.340000000000000000e+02
6.404255319148936809e-02,1.350000000000000000e+02
6.414893617021276417e-02,1.380000000000000000e+02
6.425531914893617413e-02,1.400000000000000000e+02
6.436170212765957022e-02,1.390000000000000000e+02
6.446808510638298018e-02,1.380000000000000000e+02
6.457446808510637626e-02,1.380000000000000000e+02
6.468085106382978622e-02,1.390000000000000000e+02
6.478723404255319618e-02,1.380000000000000000e+02
6.489361702127659226e-02,1.380000000000000000e+02
6.500000000000000222e-02,1.360000000000000000e+02
6.510638297872339830e-02,1.340000000000000000e+02
6.521276595744680826e-02,1.320000000000000000e+02
6.531914893617021822e-02,1.320000000000000000e+02
6.542553191489361430e-02,1.320000000000000000e+02
6.553191489361702426e-02,1.310000000000000000e+02
6.563829787234042035e-02,1.310000000000000000e+02
6.574468085106383031e-02,1.320000000000000000e+02
6.585106382978724027e-02,1.300000000000000000e+02
6.595744680851063635e-02,1.290000000000000000e+02
6.606382978723404631e-02,1.290000000000000000e+02
6.617021276595744239e-02,1.290000000000000000e+02
6.627659574468085235e-02,1.290000000000000000e+02
6.638297872340424843e-02,1.280000000000000000e+02
6.648936170212765839e-02,1.270000000000000000e+02
6.659574468085106835e-02,1.270000000000000000e+02
6.670212765957446444e-02,1.250000000000000000e+02
6.680851063829787440e-02,1.250000000000000000e+02
6.691489361702127048e-02,1.270000000000000000e+02
6.702127659574468044e-02,1.280000000000000000e+02
6.712765957446809040e-02,1.270000000000000000e+02
6.723404255319148648e-02,1.240000000000000000e+02
6.734042553191489644e-02,1.220000000000000000e+02
6.744680851063829252e-02,1.210000000000000000e+02
6.755319148936170248e-02,1.190000000000000000e+02
6.765957446808511244e-02,1.180000000000000000e+02
6.776595744680850852e-02,1.180000000000000000e+02
6.787234042553191848e-02,1.190000000000000000e+02
6.797872340425531457e-02,1.190000000000000000e+02
6.808510638297872453e-02,1.190000000000000000e+02
6.819148936170213449e-02,1.170000000000000000e+02
6.829787234042553057e-02,1.160000000000000000e+02
6.840425531914894053e-02,1.140000000000000000e+02
6.851063829787233661e-02,1.130000000000000000e+02
6.861702127659574657e-02,1.120000000000000000e+02
6.872340425531914265e-02,1.130000000000000000e+02
6.882978723404255261e-02,1.120000000000000000e+02
6.893617021276596257e-02,1.100000000000000000e+02
6.904255319148935865e-02,1.090000000000000000e+02
6.914893617021276861e-02,1.070000000000000000e+02
6.925531914893616470e-02,1.080000000000000000e+02
6.936170212765957466e-02,1.080000000000000000e+02
6.946808510638298462e-02,1.070000000000000000e+02
6.957446808510638070e-02,1.060000000000000000e+02
6.968085106382979066e-02,1.050000000000000000e+02
6.978723404255318674e-02,1.040000000000000000e+02
6.989361702127659670e-02,1.010000000000000000e+02
7.000000000000000666e-02,9.900000000000000000e+01
7.010638297872340274e-02,1.000000000000000000e+02
7.021276595744681270e-02,1.030000000000000000e+02
7.031914893617020879e-02,1.040000000000000000e+02
7.042553191489361875e-02,1.050000000000000000e+02
7.053191489361701483e-02,1.050000000000000000e+02
7.063829787234042479e-02,1.020000000000000000e+02
7.074468085106383475e-02,1.010000000000000000e+02
7.085106382978723083e-02,1.010000000000000000e+02
7.095744680851064079e-02,1.020000000000000000e+02
7.106382978723403687e-02,1.030000000000000000e+02
7.117021276595744683e-02,1.020000000000000000e+02
7.127659574468085679e-02,1.000000000000000000e+02
7.138297872340425287e-02,9.700000000000000000e+01
7.148936170212766283e-02,9.600000000000000000e+01
7.159574468085105892e-02,9.600000000000000000e+01
7.170212765957446888e-02,9.800000000000000000e+01
7.180851063829787884e-02,9.700000000000000000e+01
7.191489361702127492e-02,9.700000000000000000e+01
7.202127659574468488e-02,9.700000000000000000e+01
7.212765957446808096e-02,9.700000000000000000e+01
7.223404255319149092e-02,9.800000000000000000e+01
